mi0HT	SH	Memu	SMemu	TsampK	STsamp	TheaterK	STheater	Memupg	mi0MT	BT	Suscep	Permeab	Delay	nrPoAver	tbetpoint	time_ms	Treal
8,267500E-2	1,258306E-4	2,843560E+0	1,552417E-2	1,641325E+2	5,000000E-3	1,980300E+2	0,000000E+0	2,843560E+0	2,843560E+0	8,624832E-2	4,322132E-2	1,043221E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,311672E+51,765061E+3
8,420000E-2	8,164966E-5	2,899060E+0	1,487728E-2	1,641550E+2	5,773503E-3	1,980300E+2	0,000000E+0	2,899060E+0	2,899060E+0	8,784307E-2	4,326682E-2	1,043267E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,338730E+51,764943E+3
8,595000E-2	1,290994E-4	2,960060E+0	1,739732E-2	1,641800E+2	0,000000E+0	1,980300E+2	0,000000E+0	2,960060E+0	2,960060E+0	8,966972E-2	4,327773E-2	1,043278E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,365932E+51,765401E+3
8,802500E-2	9,574271E-5	3,031560E+0	1,982423E-2	1,641900E+2	0,000000E+0	1,980300E+2	0,000000E+0	3,031560E+0	3,031560E+0	9,183457E-2	4,327828E-2	1,043278E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,393138E+51,765841E+3
8,957500E-2	1,258306E-4	3,094560E+0	1,500000E-2	1,642050E+2	5,773503E-3	1,980300E+2	0,000000E+0	3,094560E+0	3,094560E+0	9,346374E-2	4,341322E-2	1,043413E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,420262E+51,764966E+3
9,175000E-2	1,290994E-4	3,162060E+0	1,822087E-2	1,642375E+2	9,574271E-3	1,980425E+2	9,574271E-3	3,162060E+0	3,162060E+0	9,572356E-2	4,330858E-2	1,043309E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,447788E+51,767228E+3
9,165000E-2	5,773503E-5	3,195060E+0	1,632993E-3	1,642675E+2	9,574271E-3	1,980600E+2	0,000000E+0	3,195060E+0	3,195060E+0	9,566503E-2	4,380830E-2	1,043808E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,474608E+51,766563E+3
9,415000E-2	1,290994E-4	3,248560E+0	2,235322E-2	1,642925E+2	5,000000E-3	1,980550E+2	5,773503E-3	3,248560E+0	3,248560E+0	9,823226E-2	4,335912E-2	1,043359E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,501655E+51,769662E+3
9,927500E-2	9,574271E-5	3,396060E+0	4,643275E-2	1,643200E+2	8,164966E-3	1,980375E+2	5,000000E-3	3,396060E+0	3,396060E+0	1,035426E-1	4,298781E-2	1,042988E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,529008E+51,771700E+3
1,053250E-1	9,574271E-5	3,599060E+0	5,396295E-2	1,643400E+2	0,000000E+0	1,980300E+2	0,000000E+0	3,599060E+0	3,599060E+0	1,098477E-1	4,294054E-2	1,042941E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,556028E+51,772065E+3
1,095250E-1	1,707825E-4	3,773560E+0	3,974502E-2	1,643500E+2	0,000000E+0	1,980300E+2	0,000000E+0	3,773560E+0	3,773560E+0	1,142670E-1	4,329601E-2	1,043296E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,583155E+51,769467E+3
1,144000E-1	0,000000E+0	4,126900E+0	3,415650E-2	1,643800E+2	0,000000E+0	1,980125E+2	5,000000E-3	4,126900E+0	4,126900E+0	1,195860E-1	4,533230E-2	1,045332E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,671972E+51,766096E+3
1,192750E-1	1,500000E-4	4,176900E+0	3,415650E-2	1,643950E+2	5,773503E-3	1,980150E+2	5,773503E-3	4,176900E+0	4,176900E+0	1,245238E-1	4,400627E-2	1,044006E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,699032E+51,766431E+3
1,249500E-1	1,290994E-4	4,356900E+0	5,000000E-2	1,644175E+2	9,574271E-3	1,980200E+2	0,000000E+0	4,356900E+0	4,356900E+0	1,304250E-1	4,381786E-2	1,043818E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,726122E+51,769991E+3
1,296250E-1	1,707825E-4	4,531900E+0	4,320494E-2	1,644500E+2	8,164966E-3	1,980300E+2	0,000000E+0	4,531900E+0	4,531900E+0	1,353200E-1	4,393407E-2	1,043934E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,753260E+51,770098E+3
1,354000E-1	1,825742E-4	4,721900E+0	5,291503E-2	1,644725E+2	5,000000E-3	1,980300E+2	0,000000E+0	4,721900E+0	4,721900E+0	1,413337E-1	4,382359E-2	1,043824E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,780358E+51,771873E+3
1,405500E-1	1,914854E-4	4,921900E+0	5,291503E-2	1,644950E+2	5,773503E-3	1,980300E+2	0,000000E+0	4,921900E+0	4,921900E+0	1,467350E-1	4,400599E-2	1,044006E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,807562E+51,771873E+3
1,450000E-1	2,160247E-4	5,086900E+0	4,434712E-2	1,645025E+2	5,000000E-3	1,980200E+2	0,000000E+0	5,086900E+0	5,086900E+0	1,513924E-1	4,408543E-2	1,044085E+0	5,000000E+2	4,000000E+0	3,000000E+2	2,834690E+51,768959E+3
